
Validation accuracy: 0.661219358894
------------------------------------
39774,greek,0.820159294413
39774,spanish,0.086435659552
39774,italian,0.0593570679691
39775,mexican,0.971248002237
39775,spanish,0.0100432015646
39775,brazilian,0.00707700302205
39776,filipino,0.394205482671
39776,southern_us,0.157703011468
39776,jamaican,0.116487822381
39777,mexican,0.894975792869
39777,southern_us,0.0539176957919
39777,british,0.0166441081435
39778,southern_us,0.256292830543
39778,italian,0.181789620633
39778,filipino,0.125929427324
39779,mexican,0.87200400602
39779,italian,0.0680425686486
39779,spanish,0.042166602084
39780,french,0.748851589214
39780,italian,0.0693491793158
39780,greek,0.0632663976287
39781,chinese,0.527564181115
39781,moroccan,0.410386944863
39781,spanish,0.0161678739256
39782,italian,0.703171092428
39782,cajun_creole,0.097134776333
39782,greek,0.0327048614212
39783,korean,0.796906246319
39783,moroccan,0.0332093597983
39783,indian,0.0329470941738
39784,british,0.270915339686
39784,indian,0.182139842668
39784,cajun_creole,0.130536039993
39785,jamaican,0.895043903793
39785,southern_us,0.0406157994336
39785,filipino,0.0330578423012
39786,korean,0.853875935476
39786,japanese,0.0433033164643
39786,indian,0.0398275619583
39787,italian,0.955417125818
39787,southern_us,0.0215161884863
39787,french,0.00528784316011
39788,mexican,0.839864642597
39788,jamaican,0.0360458697876
39788,brazilian,0.0258272255766
39789,mexican,0.991350563909
39789,brazilian,0.00223998813871
39789,thai,0.00165234083983
39790,cajun_creole,0.31581290963
39790,filipino,0.307282267357
39790,southern_us,0.222836651036
39791,southern_us,0.463958567982
39791,cajun_creole,0.272335405996
39791,greek,0.0793048644703
39792,chinese,0.997853780274
39792,moroccan,0.00114338209358
39792,indian,0.000178703613665
39793,southern_us,0.504593328486
39793,french,0.0720727275575
39793,chinese,0.0676986484238
39794,russian,0.688143948479
39794,irish,0.192201678963
39794,southern_us,0.0741432484898
39795,italian,0.793002081676
39795,russian,0.0857634342045
39795,southern_us,0.0388267263569
39796,indian,0.939336522623
39796,japanese,0.0286565321164
39796,vietnamese,0.00827420201072
39797,greek,0.899105062684
39797,italian,0.0733412415649
39797,russian,0.015590345266
39798,spanish,0.317736773855
39798,italian,0.235315771894
